instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,kaggle_fold,high_card,cnt_REGR,cnt_CLASS,cnt_MULTICLASS
3224,2011-05-19,2_spring,2011,05,05,0,4_Thu,Yes,1_clear,14.559999999999999,15.0002,0.94,NA,2,24,26,train,0.94,3.295836866004329,0_low,0_low
3225,2011-05-19,2_spring,2011,05,06,0,4_Thu,Yes,2_misty,15.5,15.9968,0.94,NA,17,86,103,train,0.94,4.6443908991413725,0_low,0_low
3226,2011-05-19,2_spring,2011,05,07,0,4_Thu,Yes,2_misty,15.5,15.9968,1,NA,18,239,257,train,1,5.552959584921617,0_low,0_low
3227,2011-05-19,2_spring,2011,05,08,0,4_Thu,Yes,2_misty,16.44,17,0.88,NA,34,453,487,train,0.88,6.1903154058531475,1_high,1_high
3228,2011-05-19,2_spring,2011,05,09,0,4_Thu,Yes,2_misty,17.380000000000003,18.0032,0.88,6.0032,40,176,216,train,0.88,5.37989735354046,0_low,0_low
3229,2011-05-19,2_spring,2011,05,10,0,4_Thu,Yes,2_misty,17.380000000000003,18.0032,0.83,NA,35,95,130,train,0.83,4.875197323201151,0_low,0_low
3230,2011-05-19,2_spring,2011,05,11,0,4_Thu,Yes,3_light rain,17.380000000000003,18.0032,0.88,11.0014,53,111,164,train,0.88,5.10594547390058,0_low,0_low
3231,2011-05-19,2_spring,2011,05,12,NA,4_Thu,Yes,2_misty,19.259999999999998,20.003,0.78,7.0015,38,130,168,train,0.78,5.1298987149230735,0_low,0_low
3232,2011-05-19,2_spring,2011,05,13,0,4_Thu,Yes,3_light rain,19.259999999999998,20.003,0.64,16.997899999999998,44,139,183,train,0.64,5.214935757608986,0_low,0_low
3233,2011-05-19,2_spring,2011,05,14,0,4_Thu,Yes,3_light rain,17.380000000000003,18.0032,0.73,12.998000000000001,43,137,180,train,0.73,5.198497031265826,0_low,0_low
3234,2011-05-19,2_spring,2011,05,15,NA,4_Thu,Yes,1_clear,18.320000000000004,18.9998,0.78,11.0014,63,125,188,train,0.78,5.241747015059643,0_low,0_low
3235,2011-05-19,2_spring,2011,05,16,0,4_Thu,Yes,1_clear,19.259999999999998,20.003,0.64,12.998000000000001,55,247,302,train,0.64,5.713732805509369,0_low,0_low
3236,2011-05-19,2_spring,2011,05,17,0,4_Thu,Yes,1_clear,18.320000000000004,18.9998,0.78,11.0014,60,487,547,train,0.78,6.306275286948016,1_high,1_high
3237,2011-05-19,2_spring,2011,05,18,0,4_Thu,Yes,1_clear,20.2,24.999200000000002,0.55,11.0014,59,454,513,train,0.55,6.2422232654551655,1_high,1_high
3238,2011-05-19,2_spring,2011,05,19,0,4_Thu,Yes,1_clear,19.259999999999998,20.003,0.6,8.9981,65,345,410,train,0.6,6.018593214496234,1_high,1_high
3239,2011-05-19,2_spring,2011,05,20,0,4_Thu,Yes,1_clear,17.380000000000003,18.0032,0.77,19.0012,46,236,282,train,0.77,5.645446897643238,0_low,0_low
3240,2011-05-19,2_spring,2011,05,21,0,4_Thu,Yes,1_clear,17.380000000000003,18.0032,0.77,19.0012,29,180,209,train,0.77,5.3471075307174685,0_low,0_low
3241,2011-05-19,2_spring,2011,05,22,0,4_Thu,Yes,3_light rain,15.5,15.9968,0.82,19.999499999999998,11,68,79,train,0.82,4.382026634673881,0_low,0_low
3242,2011-05-19,2_spring,2011,05,23,0,4_Thu,Yes,1_clear,14.559999999999999,15.0002,0.94,NA,9,63,72,train,0.94,4.290459441148391,0_low,0_low
3243,2011-05-20,2_spring,2011,05,00,0,5_Fri,Yes,1_clear,13.620000000000001,13.997,0.94,6.0032,15,33,48,test,0.94,3.8918202981106265,0_low,0_low
3244,2011-05-20,2_spring,2011,05,01,0,5_Fri,Yes,1_clear,13.620000000000001,13.997,1,NA,8,17,25,test,1,3.258096538021482,0_low,0_low
3245,2011-05-20,2_spring,2011,05,02,0,5_Fri,Yes,1_clear,12.68,13.000399999999999,1,6.0032,4,4,8,test,1,2.1972245773362196,0_low,0_low
3246,2011-05-20,2_spring,2011,05,03,0,5_Fri,Yes,1_clear,12.68,13.000399999999999,1,NA,1,4,5,test,1,1.791759469228055,0_low,0_low
3247,2011-05-20,2_spring,2011,05,04,0,5_Fri,Yes,1_clear,12.68,13.000399999999999,0.94,6.0032,1,4,5,test,0.94,1.791759469228055,0_low,0_low
3248,2011-05-20,2_spring,2011,05,05,0,5_Fri,Yes,1_clear,12.68,13.000399999999999,0.94,7.0015,0,28,28,test,0.94,3.367295829986474,0_low,0_low
3249,2011-05-20,2_spring,2011,05,06,0,5_Fri,Yes,1_clear,13.620000000000001,13.997,0.88,7.0015,15,102,117,test,0.88,4.770684624465665,0_low,0_low
3250,2011-05-20,2_spring,2011,05,07,0,5_Fri,Yes,1_clear,15.5,15.9968,0.77,11.0014,30,289,319,test,0.77,5.768320995793772,0_low,0_low
3251,2011-05-20,2_spring,2011,05,08,NA,5_Fri,Yes,1_clear,17.380000000000003,18.0032,0.68,NA,41,476,517,test,0.68,6.249975242259483,1_high,1_high
3252,2011-05-20,2_spring,2011,05,09,0,5_Fri,Yes,1_clear,17.380000000000003,18.0032,0.68,15.001299999999999,35,199,234,test,0.68,5.459585514144159,0_low,0_low
3253,2011-05-20,2_spring,2011,05,10,0,5_Fri,Yes,1_clear,18.320000000000004,18.9998,0.64,12.998000000000001,44,104,148,test,0.64,5.003946305945459,0_low,0_low
3254,2011-05-20,2_spring,2011,05,11,0,5_Fri,Yes,2_misty,19.259999999999998,20.003,0.6,12.998000000000001,63,133,196,test,0.6,5.2832037287379885,0_low,0_low
3255,2011-05-20,2_spring,2011,05,12,0,5_Fri,Yes,2_misty,20.2,24.999200000000002,0.56,16.997899999999998,69,186,255,test,0.56,5.545177444479562,0_low,0_low
3256,2011-05-20,2_spring,2011,05,13,0,5_Fri,Yes,3_light rain,20.2,24.999200000000002,0.56,19.0012,60,172,232,test,0.56,5.4510384535657,0_low,0_low
3257,2011-05-20,2_spring,2011,05,14,0,5_Fri,Yes,1_clear,21.14,24.999200000000002,0.53,15.001299999999999,66,131,197,test,0.53,5.288267030694535,0_low,0_low
3258,2011-05-20,2_spring,2011,05,15,0,5_Fri,Yes,2_misty,20.2,24.999200000000002,0.56,12.998000000000001,74,168,242,test,0.56,5.493061443340548,0_low,0_low
3259,2011-05-20,2_spring,2011,05,16,0,5_Fri,Yes,2_misty,20.2,24.999200000000002,0.53,11.0014,61,269,330,test,0.53,5.802118375377063,1_high,1_high
3260,2011-05-20,2_spring,2011,05,17,0,5_Fri,Yes,1_clear,21.14,24.999200000000002,0.53,NA,71,483,554,test,0.53,6.318968113746434,1_high,1_high
3261,2011-05-20,2_spring,2011,05,18,0,5_Fri,Yes,1_clear,20.2,24.999200000000002,0.56,11.0014,79,394,473,test,0.56,6.161207321695077,1_high,1_high
3262,2011-05-20,2_spring,2011,05,19,0,5_Fri,Yes,1_clear,19.259999999999998,20.003,0.64,6.0032,49,253,302,test,0.64,5.713732805509369,0_low,0_low
3263,2011-05-20,2_spring,2011,05,20,0,5_Fri,Yes,1_clear,19.259999999999998,20.003,0.64,7.0015,40,180,220,test,0.64,5.3981627015177525,0_low,0_low
3264,2011-05-20,2_spring,2011,05,21,0,5_Fri,Yes,1_clear,18.320000000000004,18.9998,0.64,7.0015,40,155,195,test,0.64,5.278114659230517,0_low,0_low
3265,2011-05-20,2_spring,2011,05,22,NA,5_Fri,Yes,1_clear,17.380000000000003,18.0032,0.73,NA,28,124,152,test,0.73,5.030437921392435,0_low,0_low
3266,2011-05-20,2_spring,2011,05,23,0,5_Fri,Yes,1_clear,16.44,17,0.72,11.0014,15,100,115,test,0.72,4.7535901911063645,0_low,0_low
3267,2011-05-21,2_spring,2011,05,00,NA,6_Sat,No,1_clear,16.44,17,0.77,7.0015,20,78,98,test,0.77,4.59511985013459,0_low,0_low
3268,2011-05-21,2_spring,2011,05,01,0,6_Sat,No,1_clear,16.44,17,0.72,NA,8,64,72,test,0.72,4.290459441148391,0_low,0_low
3269,2011-05-21,2_spring,2011,05,02,0,6_Sat,No,1_clear,16.44,17,0.72,7.0015,5,35,40,test,0.72,3.713572066704308,0_low,0_low
3270,2011-05-21,2_spring,2011,05,03,0,6_Sat,No,1_clear,14.559999999999999,15.0002,0.82,7.0015,7,12,19,test,0.82,2.995732273553991,0_low,0_low
3271,2011-05-21,2_spring,2011,05,04,0,6_Sat,No,1_clear,13.620000000000001,13.997,0.88,8.9981,1,6,7,test,0.88,2.0794415416798357,0_low,0_low
3272,2011-05-21,2_spring,2011,05,05,0,6_Sat,No,1_clear,13.620000000000001,13.997,0.88,7.0015,1,4,5,test,0.88,1.791759469228055,0_low,0_low
3273,2011-05-21,2_spring,2011,05,06,0,6_Sat,No,1_clear,15.5,15.9968,0.82,8.9981,6,22,28,test,0.82,3.367295829986474,0_low,0_low
3274,2011-05-21,2_spring,2011,05,07,0,6_Sat,No,1_clear,17.380000000000003,18.0032,0.73,8.9981,10,33,43,test,0.73,3.784189633918261,0_low,0_low
3275,2011-05-21,2_spring,2011,05,08,0,6_Sat,No,1_clear,18.320000000000004,18.9998,0.68,19.0012,29,97,126,test,0.68,4.844187086458591,0_low,0_low
3276,2011-05-21,2_spring,2011,05,09,0,6_Sat,No,1_clear,20.2,24.0026,0.64,15.001299999999999,60,165,225,test,0.64,5.420534999272286,0_low,0_low
3277,2011-05-21,2_spring,2011,05,10,NA,6_Sat,No,1_clear,21.14,24.0026,0.61,7.0015,122,201,323,test,0.61,5.780743515792329,1_high,1_high
3278,2011-05-21,2_spring,2011,05,11,0,6_Sat,No,1_clear,22.080000000000002,24.999200000000002,0.53,8.9981,173,245,418,test,0.53,6.037870919922137,1_high,1_high
3279,2011-05-21,2_spring,2011,05,12,0,6_Sat,No,1_clear,23.020000000000003,24.999200000000002,0.5,NA,222,271,493,test,0.5,6.202535517187923,1_high,1_high
3280,2011-05-21,2_spring,2011,05,13,NA,6_Sat,No,1_clear,24.9,26.002399999999994,0.45,NA,191,271,462,test,0.45,6.137727054086234,1_high,1_high
3281,2011-05-21,2_spring,2011,05,14,0,6_Sat,No,1_clear,25.839999999999996,26.998999999999995,0.42,NA,187,269,456,test,0.42,6.124683390894205,1_high,1_high
3282,2011-05-21,2_spring,2011,05,15,0,6_Sat,No,1_clear,25.839999999999996,26.998999999999995,0.45,16.997899999999998,232,274,506,test,0.45,6.2285110035911835,1_high,1_high
3283,2011-05-21,2_spring,2011,05,16,NA,6_Sat,No,2_misty,25.839999999999996,26.998999999999995,0.39,16.997899999999998,204,267,471,test,0.39,6.156978985585555,1_high,1_high
3284,2011-05-21,2_spring,2011,05,17,0,6_Sat,No,2_misty,25.839999999999996,26.998999999999995,0.42,11.0014,191,253,444,test,0.42,6.09807428216624,1_high,1_high
3285,2011-05-21,2_spring,2011,05,18,0,6_Sat,No,2_misty,24.9,26.002399999999994,0.45,11.0014,191,253,444,test,0.45,6.09807428216624,1_high,1_high
3286,2011-05-21,2_spring,2011,05,19,0,6_Sat,No,1_clear,23.96,26.002399999999994,0.47,11.0014,117,184,301,test,0.47,5.71042701737487,0_low,0_low
3287,2011-05-21,2_spring,2011,05,20,0,6_Sat,No,1_clear,21.14,24.0026,0.61,NA,84,164,248,test,0.61,5.517452896464707,0_low,0_low
3288,2011-05-21,2_spring,2011,05,21,0,6_Sat,No,1_clear,21.14,24.0026,0.61,7.0015,77,150,227,test,0.61,5.429345628954441,0_low,0_low
3289,2011-05-21,2_spring,2011,05,22,0,6_Sat,No,1_clear,20.2,22.9994,0.69,8.9981,78,126,204,test,0.69,5.3230099791384085,0_low,0_low
3290,2011-05-21,2_spring,2011,05,23,0,6_Sat,No,1_clear,19.259999999999998,20.003,0.78,6.0032,42,103,145,test,0.78,4.983606621708336,0_low,0_low
3291,2011-05-22,2_spring,2011,05,00,NA,0_Sun,No,1_clear,17.380000000000003,18.0032,0.88,11.0014,31,100,131,test,0.88,4.882801922586371,0_low,0_low
3292,2011-05-22,2_spring,2011,05,01,0,0_Sun,No,1_clear,16.44,17,0.94,8.9981,17,81,98,test,0.94,4.59511985013459,0_low,0_low
3293,2011-05-22,2_spring,2011,05,02,0,0_Sun,No,1_clear,16.44,17,0.94,7.0015,18,50,68,test,0.94,4.23410650459726,0_low,0_low
3294,2011-05-22,2_spring,2011,05,03,0,0_Sun,No,1_clear,15.5,15.9968,1,7.0015,10,23,33,test,1,3.5263605246161616,0_low,0_low
3295,2011-05-22,2_spring,2011,05,04,0,0_Sun,No,1_clear,15.5,15.9968,1,NA,3,9,12,test,1,2.5649493574615367,0_low,0_low
3296,2011-05-22,2_spring,2011,05,05,0,0_Sun,No,1_clear,15.5,15.9968,1,7.0015,1,5,6,test,1,1.9459101490553132,0_low,0_low
3297,2011-05-22,2_spring,2011,05,06,0,0_Sun,No,1_clear,16.44,17,0.94,7.0015,5,13,18,test,0.94,2.9444389791664403,0_low,0_low
3298,2011-05-22,2_spring,2011,05,07,NA,0_Sun,No,1_clear,17.380000000000003,18.0032,0.88,7.0015,13,27,40,test,0.88,3.713572066704308,0_low,0_low
3299,2011-05-22,2_spring,2011,05,08,0,0_Sun,No,1_clear,20.2,22.9994,0.73,6.0032,29,65,94,test,0.73,4.553876891600541,0_low,0_low
3300,2011-05-22,2_spring,2011,05,09,0,0_Sun,No,1_clear,21.14,24.0026,0.69,7.0015,59,130,189,test,0.69,5.247024072160486,0_low,0_low
3301,2011-05-22,2_spring,2011,05,10,NA,0_Sun,No,1_clear,22.080000000000002,24.0026,0.65,8.9981,135,170,305,test,0.65,5.723585101952381,0_low,0_low
3302,2011-05-22,2_spring,2011,05,11,0,0_Sun,No,1_clear,24.9,26.998999999999995,0.54,12.998000000000001,164,209,373,test,0.54,5.924255797414532,1_high,1_high
3303,2011-05-22,2_spring,2011,05,12,0,0_Sun,No,2_misty,25.839999999999996,28.002199999999995,0.51,12.998000000000001,146,255,401,test,0.51,5.996452088619021,1_high,1_high
3304,2011-05-22,2_spring,2011,05,13,0,0_Sun,No,2_misty,23.020000000000003,24.999200000000002,0.54,15.001299999999999,180,275,455,test,0.54,6.1224928095143865,1_high,1_high
3305,2011-05-22,2_spring,2011,05,14,0,0_Sun,No,3_light rain,21.14,24.0026,0.69,12.998000000000001,125,191,316,test,0.69,5.75890177387728,0_low,0_low
3306,2011-05-22,2_spring,2011,05,15,0,0_Sun,No,2_misty,23.020000000000003,24.999200000000002,0.61,11.0014,110,221,331,test,0.61,5.805134968916488,1_high,1_high
3307,2011-05-22,2_spring,2011,05,16,0,0_Sun,No,1_clear,23.96,26.002399999999994,0.61,8.9981,72,201,273,test,0.61,5.6131281063880705,0_low,0_low
3308,2011-05-22,2_spring,2011,05,17,0,0_Sun,No,1_clear,24.9,26.998999999999995,0.58,16.997899999999998,93,213,306,test,0.58,5.726847747587197,0_low,0_low
3309,2011-05-22,2_spring,2011,05,18,NA,0_Sun,No,1_clear,23.020000000000003,24.999200000000002,0.61,15.001299999999999,120,238,358,test,0.61,5.883322388488279,1_high,1_high
3310,2011-05-22,2_spring,2011,05,19,0,0_Sun,No,1_clear,23.020000000000003,24.999200000000002,0.61,12.998000000000001,107,193,300,test,0.61,5.707110264748875,0_low,0_low
3311,2011-05-22,2_spring,2011,05,20,0,0_Sun,No,1_clear,22.080000000000002,24.0026,0.65,11.0014,57,174,231,test,0.65,5.44673737166631,0_low,0_low
3312,2011-05-22,2_spring,2011,05,21,0,0_Sun,No,1_clear,21.14,22.9994,0.73,12.998000000000001,27,109,136,test,0.73,4.919980925828125,0_low,0_low
3313,2011-05-22,2_spring,2011,05,22,NA,0_Sun,No,1_clear,20.2,20.9996,0.83,8.9981,35,86,121,test,0.83,4.804021044733257,0_low,0_low
3314,2011-05-22,2_spring,2011,05,23,0,0_Sun,No,2_misty,19.259999999999998,20.003,0.83,8.9981,19,46,65,test,0.83,4.189654742026425,0_low,0_low
3315,2011-05-23,2_spring,2011,05,00,0,1_Mon,Yes,2_misty,18.320000000000004,18.9998,0.88,8.9981,23,18,41,test,0.88,3.7376696182833684,0_low,0_low
3316,2011-05-23,2_spring,2011,05,01,0,1_Mon,Yes,1_clear,18.320000000000004,18.9998,0.88,7.0015,4,5,9,test,0.88,2.302585092994046,0_low,0_low
3317,2011-05-23,2_spring,2011,05,02,0,1_Mon,Yes,3_light rain,18.320000000000004,18.9998,0.88,11.0014,2,3,5,test,0.88,1.791759469228055,0_low,0_low
3318,2011-05-23,2_spring,2011,05,03,NA,1_Mon,Yes,3_light rain,17.380000000000003,18.0032,0.94,11.0014,0,4,4,test,0.94,1.6094379124341003,0_low,0_low
3319,2011-05-23,2_spring,2011,05,04,0,1_Mon,Yes,2_misty,17.380000000000003,18.0032,0.94,NA,2,2,4,test,0.94,1.6094379124341003,0_low,0_low
3320,2011-05-23,2_spring,2011,05,05,0,1_Mon,Yes,2_misty,17.380000000000003,18.0032,0.94,NA,0,11,11,test,0.94,2.4849066497880004,0_low,0_low
3321,2011-05-23,2_spring,2011,05,06,0,1_Mon,Yes,2_misty,17.380000000000003,18.0032,1,NA,4,92,96,test,1,4.574710978503383,0_low,0_low
3322,2011-05-23,2_spring,2011,05,07,0,1_Mon,Yes,2_misty,18.320000000000004,18.9998,0.94,7.0015,13,223,236,test,0.94,5.4680601411351315,0_low,0_low
3323,2011-05-23,2_spring,2011,05,08,0,1_Mon,Yes,1_clear,20.2,20.003,0.88,12.998000000000001,50,359,409,test,0.88,6.016157159698354,1_high,1_high
3324,2011-05-23,2_spring,2011,05,09,0,1_Mon,Yes,1_clear,20.2,20.003,0.88,15.001299999999999,36,131,167,test,0.88,5.123963979403259,0_low,0_low
3325,2011-05-23,2_spring,2011,05,10,NA,1_Mon,Yes,1_clear,23.020000000000003,24.999200000000002,0.74,19.999499999999998,49,72,121,test,0.74,4.804021044733257,0_low,0_low
3326,2011-05-23,2_spring,2011,05,11,0,1_Mon,Yes,1_clear,23.96,26.002399999999994,0.69,26.0027,73,107,180,test,0.69,5.198497031265826,0_low,0_low
3327,2011-05-23,2_spring,2011,05,12,0,1_Mon,Yes,1_clear,23.96,26.002399999999994,0.69,26.0027,65,139,204,test,0.69,5.3230099791384085,0_low,0_low
3328,2011-05-23,2_spring,2011,05,13,0,1_Mon,Yes,2_misty,26.78,28.998799999999996,0.58,27.999299999999998,49,155,204,test,0.58,5.3230099791384085,0_low,0_low
3329,2011-05-23,2_spring,2011,05,14,0,1_Mon,Yes,2_misty,25.839999999999996,28.998799999999996,0.62,35.0008,57,130,187,test,0.62,5.236441962829949,0_low,0_low
3330,2011-05-23,2_spring,2011,05,15,0,1_Mon,Yes,2_misty,25.839999999999996,28.998799999999996,0.62,30.002599999999997,57,119,176,test,0.62,5.176149732573829,0_low,0_low
3331,2011-05-23,2_spring,2011,05,16,0,1_Mon,Yes,2_misty,25.839999999999996,28.998799999999996,0.62,19.999499999999998,56,223,279,test,0.62,5.634789603169249,0_low,0_low
3332,2011-05-23,2_spring,2011,05,17,NA,1_Mon,Yes,3_light rain,25.839999999999996,28.998799999999996,0.7,26.0027,56,373,429,test,0.7,6.063785208687608,1_high,1_high
3333,2011-05-23,2_spring,2011,05,18,0,1_Mon,Yes,1_clear,24.9,28.002199999999995,0.74,19.0012,68,385,453,test,0.74,6.118097198041348,1_high,1_high
3334,2011-05-23,2_spring,2011,05,19,0,1_Mon,Yes,1_clear,24.9,28.002199999999995,0.74,15.001299999999999,56,302,358,test,0.74,5.883322388488279,1_high,1_high
3335,2011-05-23,2_spring,2011,05,20,0,1_Mon,Yes,1_clear,22.080000000000002,22.0028,0.83,15.001299999999999,39,271,310,test,0.83,5.739792912179234,0_low,0_low
3336,2011-05-23,2_spring,2011,05,21,0,1_Mon,Yes,1_clear,22.080000000000002,22.0028,0.89,15.001299999999999,33,155,188,test,0.89,5.241747015059643,0_low,0_low
3337,2011-05-23,2_spring,2011,05,22,0,1_Mon,Yes,1_clear,21.14,20.003,0.94,15.001299999999999,25,106,131,test,0.94,4.882801922586371,0_low,0_low
3338,2011-05-23,2_spring,2011,05,23,0,1_Mon,Yes,2_misty,21.14,20.9996,0.88,12.998000000000001,19,53,72,test,0.88,4.290459441148391,0_low,0_low
3339,2011-05-24,2_spring,2011,05,00,NA,2_Tue,Yes,2_misty,20.2,18.0032,0.94,12.998000000000001,12,23,35,test,0.94,3.58351893845611,0_low,0_low
3340,2011-05-24,2_spring,2011,05,01,0,2_Tue,Yes,2_misty,20.2,18.0032,0.94,11.0014,6,9,15,test,0.94,2.772588722239781,0_low,0_low
3341,2011-05-24,2_spring,2011,05,02,0,2_Tue,Yes,2_misty,20.2,18.0032,0.94,12.998000000000001,2,8,10,test,0.94,2.3978952727983707,0_low,0_low
3342,2011-05-24,2_spring,2011,05,03,0,2_Tue,Yes,2_misty,19.259999999999998,20.003,0.94,7.0015,0,2,2,test,0.94,1.0986122886681098,0_low,0_low
3343,2011-05-24,2_spring,2011,05,04,0,2_Tue,Yes,1_clear,20.2,20.003,0.88,7.0015,1,3,4,test,0.88,1.6094379124341003,0_low,0_low
3344,2011-05-24,2_spring,2011,05,05,0,2_Tue,Yes,2_misty,19.259999999999998,20.003,0.94,16.997899999999998,2,22,24,test,0.94,3.2188758248682006,0_low,0_low
3345,2011-05-24,2_spring,2011,05,06,0,2_Tue,Yes,2_misty,19.259999999999998,20.003,0.94,12.998000000000001,10,102,112,test,0.94,4.727387818712341,0_low,0_low
3346,2011-05-24,2_spring,2011,05,07,0,2_Tue,Yes,3_light rain,22.080000000000002,22.9994,0.78,12.998000000000001,26,288,314,test,0.78,5.752572638825633,0_low,0_low
3347,2011-05-24,2_spring,2011,05,08,0,2_Tue,Yes,3_light rain,21.14,22.0028,0.83,15.001299999999999,31,403,434,test,0.83,6.075346031088684,1_high,1_high
3348,2011-05-24,2_spring,2011,05,09,0,2_Tue,Yes,2_misty,22.080000000000002,24.0026,0.73,12.998000000000001,27,111,138,test,0.73,4.9344739331306915,0_low,0_low
3349,2011-05-24,2_spring,2011,05,10,0,2_Tue,Yes,1_clear,24.9,26.998999999999995,0.61,22.0028,18,90,108,test,0.61,4.6913478822291435,0_low,0_low
3350,2011-05-24,2_spring,2011,05,11,0,2_Tue,Yes,1_clear,26.78,28.002199999999995,0.51,15.001299999999999,33,142,175,test,0.51,5.170483995038151,0_low,0_low
3351,2011-05-24,2_spring,2011,05,12,0,2_Tue,Yes,1_clear,27.72,28.998799999999996,0.45,26.0027,41,129,170,test,0.45,5.14166355650266,0_low,0_low
3352,2011-05-24,2_spring,2011,05,13,NA,2_Tue,Yes,1_clear,28.660000000000004,30.001999999999995,0.46,16.997899999999998,38,152,190,test,0.46,5.25227342804663,0_low,0_low
3353,2011-05-24,2_spring,2011,05,14,0,2_Tue,Yes,1_clear,28.660000000000004,30.001999999999995,0.46,19.0012,27,126,153,test,0.46,5.0369526024136295,0_low,0_low
3354,2011-05-24,2_spring,2011,05,15,0,2_Tue,Yes,3_light rain,26.78,28.998799999999996,0.55,27.999299999999998,59,129,188,test,0.55,5.241747015059643,0_low,0_low
3355,2011-05-24,2_spring,2011,05,16,0,2_Tue,Yes,1_clear,23.020000000000003,24.999200000000002,0.69,12.998000000000001,52,225,277,test,0.69,5.627621113690637,0_low,0_low
3356,2011-05-24,2_spring,2011,05,17,0,2_Tue,Yes,1_clear,24.9,26.998999999999995,0.61,7.0015,56,492,548,test,0.61,6.3080984415095305,1_high,1_high
3357,2011-05-24,2_spring,2011,05,18,0,2_Tue,Yes,1_clear,24.9,26.998999999999995,0.7,12.998000000000001,74,490,564,test,0.7,6.336825731146441,1_high,2_very_high
3358,2011-05-24,2_spring,2011,05,19,0,2_Tue,Yes,1_clear,23.020000000000003,24.999200000000002,0.74,12.998000000000001,45,310,355,test,0.74,5.87493073085203,1_high,1_high
3359,2011-05-24,2_spring,2011,05,20,NA,2_Tue,Yes,1_clear,23.020000000000003,24.999200000000002,0.74,6.0032,39,241,280,test,0.74,5.638354669333745,0_low,0_low
3360,2011-05-24,2_spring,2011,05,21,0,2_Tue,Yes,1_clear,22.080000000000002,22.9994,0.78,6.0032,21,168,189,test,0.78,5.247024072160486,0_low,0_low
3361,2011-05-24,2_spring,2011,05,22,0,2_Tue,Yes,3_light rain,21.14,20.9996,0.88,15.001299999999999,26,115,141,test,0.88,4.955827057601261,0_low,0_low
3362,2011-05-24,2_spring,2011,05,23,0,2_Tue,Yes,3_light rain,23.020000000000003,24.999200000000002,0.74,11.0014,13,53,66,test,0.74,4.204692619390966,0_low,0_low
3363,2011-05-25,2_spring,2011,05,00,0,3_Wed,Yes,3_light rain,20.2,20.9996,0.83,15.001299999999999,3,32,35,test,0.83,3.58351893845611,0_low,0_low
3364,2011-05-25,2_spring,2011,05,01,0,3_Wed,Yes,3_light rain,19.259999999999998,20.003,0.83,12.998000000000001,6,2,8,test,0.83,2.1972245773362196,0_low,0_low
3365,2011-05-25,2_spring,2011,05,02,0,3_Wed,Yes,2_misty,18.320000000000004,18.9998,0.94,NA,0,8,8,test,0.94,2.1972245773362196,0_low,0_low
3366,2011-05-25,2_spring,2011,05,03,NA,3_Wed,Yes,1_clear,17.380000000000003,18.0032,1,8.9981,0,9,9,test,1,2.302585092994046,0_low,0_low
3367,2011-05-25,2_spring,2011,05,04,0,3_Wed,Yes,1_clear,17.380000000000003,18.0032,1,7.0015,0,3,3,test,1,1.3862943611198906,0_low,0_low
3368,2011-05-25,2_spring,2011,05,05,0,3_Wed,Yes,1_clear,18.320000000000004,18.9998,0.88,6.0032,2,23,25,test,0.88,3.258096538021482,0_low,0_low
3369,2011-05-25,2_spring,2011,05,06,0,3_Wed,Yes,1_clear,18.320000000000004,18.9998,0.94,6.0032,4,113,117,test,0.94,4.770684624465665,0_low,0_low
3370,2011-05-25,2_spring,2011,05,07,0,3_Wed,Yes,1_clear,21.14,22.9994,0.73,8.9981,29,284,313,test,0.73,5.749392985908253,0_low,0_low
3371,2011-05-25,2_spring,2011,05,08,0,3_Wed,Yes,1_clear,22.080000000000002,24.0026,0.69,15.001299999999999,36,495,531,test,0.69,6.2766434893416445,1_high,1_high
3372,2011-05-25,2_spring,2011,05,09,0,3_Wed,Yes,1_clear,23.96,26.002399999999994,0.65,6.0032,27,207,234,test,0.65,5.459585514144159,0_low,0_low
3373,2011-05-25,2_spring,2011,05,10,0,3_Wed,Yes,1_clear,24.9,26.998999999999995,0.61,6.0032,30,105,135,test,0.61,4.912654885736052,0_low,0_low
3374,2011-05-25,2_spring,2011,05,11,NA,3_Wed,Yes,1_clear,26.78,28.002199999999995,0.51,6.0032,36,104,140,test,0.51,4.948759890378168,0_low,0_low
3375,2011-05-25,2_spring,2011,05,12,0,3_Wed,Yes,1_clear,26.78,28.998799999999996,0.55,8.9981,32,178,210,test,0.55,5.351858133476067,0_low,0_low
